SLdB,matlabDate,callType,lat,lon,PlaybackId,depth,callNum,CABOWid,bearingOfset,CABOWlat,CABOWlon,range,ExpArrival,RecRMSnoise,RecRMSsignal,detected,Score,deg,Truebearing,id,zone,BearingEst,newEst,BearingError,SLNL
163.77647631338,13-Oct-2021 23:06:48,Simulated,38.1325566666667,-74.9193816666667,5,8,1,321,-142.8,38.17251151,-74.93853488,4742.06742767853,13-Oct-2021 23:06:51,97.4156507397678,98.3877905990956,0,NaN,NaN,159.260731798587,NaN,NaN,NaN,NaN,NaN,66.3608255736123
163.858407228699,13-Oct-2021 23:06:56,Simulated,38.1325533333333,-74.9193766666667,5,8,2,321,-142.8,38.17251151,-74.93853488,4742.56863368615,13-Oct-2021 23:06:59,96.6235669299341,98.4063270223735,0,NaN,NaN,159.257360586955,NaN,NaN,NaN,NaN,NaN,67.2348402987649
163.863633661283,13-Oct-2021 23:07:03,Simulated,38.1325416666667,-74.9193783333333,5,8,3,321,-142.8,38.17251151,-74.93853488,4743.72808919936,13-Oct-2021 23:07:06,97.1445806098706,98.4447334265413,0,NaN,NaN,159.264547846885,NaN,NaN,NaN,NaN,NaN,66.7190530514124
163.891294269205,13-Oct-2021 23:07:11,Simulated,38.132535,-74.91938,5,8,4,321,-142.8,38.17251151,-74.93853488,4744.36851296095,13-Oct-2021 23:07:14,95.9080392084019,98.1057633773934,0,NaN,NaN,159.269360650489,NaN,NaN,NaN,NaN,NaN,67.983255060803
163.891863994162,13-Oct-2021 23:07:19,Simulated,38.1325183333333,-74.9193866666667,5,8,5,321,-142.8,38.17251151,-74.93853488,4745.8922223195,13-Oct-2021 23:07:22,97.9337844188825,99.352878667452,0,NaN,NaN,159.283862203814,NaN,NaN,NaN,NaN,NaN,65.9580795752798
163.829032417923,13-Oct-2021 23:07:26,Simulated,38.1325116666667,-74.9193883333333,5,8,6,321,-142.8,38.17251151,-74.93853488,4746.53278030726,13-Oct-2021 23:07:29,97.4931527381373,98.7596866185276,0,NaN,NaN,159.288670207962,NaN,NaN,NaN,NaN,NaN,66.3358796797862
164.728901681467,13-Oct-2021 23:07:34,Simulated,38.132515,-74.919395,5,8,7,321,-142.8,38.17251151,-74.93853488,4745.98008690183,13-Oct-2021 23:07:37,99.0352308575915,103.052512853207,1,0.917590737342834,300.127012528153,159.29369214775,142,NaN,-1.04498076438904,157.327012528153,-1.96667961959713,65.6936708238755
164.78072443568,13-Oct-2021 23:07:42,Simulated,38.1325166666667,-74.9193916666667,5,8,8,321,-142.8,38.17251151,-74.93853488,4745.91031285845,13-Oct-2021 23:07:45,99.19646431309,104.23096457563,1,0.931123912334442,301.378091448236,159.289602333635,143,NaN,-1.02314531803131,158.578091448236,-0.711510885399065,65.5842601225904
164.816613420033,13-Oct-2021 23:07:50,Simulated,38.1325216666667,-74.919395,5,8,9,321,-142.8,38.17251151,-74.93853488,4745.28784667048,13-Oct-2021 23:07:53,98.7307865311105,100.640579511969,0,NaN,NaN,159.290534703357,NaN,NaN,NaN,NaN,NaN,66.0858268889225
164.754093321976,13-Oct-2021 23:07:57,Simulated,38.132525,-74.919395,5,8,10,321,-142.8,38.17251151,-74.93853488,4744.94173196014,13-Oct-2021 23:08:00,98.771252215769,99.3380160126393,0,NaN,NaN,159.288955635683,NaN,NaN,NaN,NaN,NaN,65.9828411062066
164.736628328658,13-Oct-2021 23:08:05,Simulated,38.1325333333333,-74.9193983333333,5,8,11,321,-142.8,38.17251151,-74.93853488,4743.97315167825,13-Oct-2021 23:08:08,98.4187200509461,102.823561353847,1,0.926879167556763,299.906609153826,159.288308672911,144,NaN,-1.04882752895355,157.106609153826,-2.18169951908456,66.3179082777119
164.716561450303,13-Oct-2021 23:08:13,Simulated,38.1325383333333,-74.91941,5,8,12,321,-142.8,38.17251151,-74.93853488,4743.09249058209,13-Oct-2021 23:08:16,98.5331498091562,103.491399522839,1,0.884398281574249,299.21096121705,159.297497300717,145,NaN,-1.06096887588501,156.41096121705,-2.88653608366744,66.1834116411468
160.181087647534,13-Oct-2021 23:08:20,Simulated,38.1325433333333,-74.9194166666667,5,8,13,321,-142.8,38.17251151,-74.93853488,4742.36678979669,13-Oct-2021 23:08:23,97.6015417566098,98.7494728729225,0,NaN,NaN,159.301734382677,NaN,NaN,NaN,NaN,NaN,62.5795458909241
160.172893068313,13-Oct-2021 23:08:28,Simulated,38.1325416666667,-74.91943,5,8,14,321,-142.8,38.17251151,-74.93853488,4742.12705282948,13-Oct-2021 23:08:31,97.0545641417932,99.508760835361,0,NaN,NaN,159.315737430325,NaN,NaN,NaN,NaN,NaN,63.1183289265201
160.223612640392,13-Oct-2021 23:08:36,Simulated,38.1325366666667,-74.919425,5,8,15,321,-142.8,38.17251151,-74.93853488,4742.80107449534,13-Oct-2021 23:08:39,97.9659849429885,101.485831844503,0,NaN,NaN,159.313149546085,NaN,NaN,NaN,NaN,NaN,62.2576276974037
160.379481774831,13-Oct-2021 23:08:44,Simulated,38.1325383333333,-74.9194116666667,5,8,16,321,-142.8,38.17251151,-74.93853488,4743.04086375842,13-Oct-2021 23:08:47,97.735817191796,98.5702770999026,0,NaN,NaN,159.299148618171,NaN,NaN,NaN,NaN,NaN,62.6436645830352
160.294671543474,13-Oct-2021 23:08:51,Simulated,38.1325416666667,-74.9193983333333,5,8,17,321,-142.8,38.17251151,-74.93853488,4743.10788437854,13-Oct-2021 23:08:54,97.6274619056128,98.8985643891891,0,NaN,NaN,159.284359070941,NaN,NaN,NaN,NaN,NaN,62.6672096378613
160.283004062348,13-Oct-2021 23:08:59,Simulated,38.132545,-74.9193866666667,5,8,18,321,-142.8,38.17251151,-74.93853488,4743.12352741688,13-Oct-2021 23:09:02,97.430333002756,99.0121809734469,0,NaN,NaN,159.271220927636,NaN,NaN,NaN,NaN,NaN,62.8526710595919
155.374567656572,13-Oct-2021 23:09:07,Simulated,38.1325333333333,-74.9193816666667,5,8,19,321,-142.8,38.17251151,-74.93853488,4744.48985548046,13-Oct-2021 23:09:10,98.0756947548293,98.9992168048471,0,NaN,NaN,159.271801538591,NaN,NaN,NaN,NaN,NaN,57.2988729017422
155.415097741773,13-Oct-2021 23:09:15,Simulated,38.13253,-74.919375,5,8,20,321,-142.8,38.17251151,-74.93853488,4745.0427076724,13-Oct-2021 23:09:18,96.7613094541898,98.2034092562386,0,NaN,NaN,159.266780572475,NaN,NaN,NaN,NaN,NaN,58.6537882875836
155.600722740372,13-Oct-2021 23:09:22,Simulated,38.1325283333333,-74.91937,5,8,21,321,-142.8,38.17251151,-74.93853488,4745.37085739978,13-Oct-2021 23:09:25,96.7309767873653,98.2844781987351,0,NaN,NaN,159.262620382472,NaN,NaN,NaN,NaN,NaN,58.8697459530068
155.687985575136,13-Oct-2021 23:09:30,Simulated,38.13253,-74.9193633333333,5,8,22,321,-142.8,38.17251151,-74.93853488,4745.40471823078,13-Oct-2021 23:09:33,97.0388325769817,98.674852991288,0,NaN,NaN,159.25522944575,NaN,NaN,NaN,NaN,NaN,58.6491529981546
155.597577479048,13-Oct-2021 23:09:38,Simulated,38.1325216666667,-74.9193633333333,5,8,23,321,-142.8,38.17251151,-74.93853488,4746.26981930672,13-Oct-2021 23:09:41,97.8548201932737,99.2152024520202,0,NaN,NaN,159.259182442493,NaN,NaN,NaN,NaN,NaN,57.7427572857746
155.43260315716,13-Oct-2021 23:09:46,Simulated,38.1325166666667,-74.9193633333333,5,8,24,321,-142.8,38.17251151,-74.93853488,4746.78889079313,13-Oct-2021 23:09:49,97.330601349497,98.5846454508542,0,NaN,NaN,159.261553548916,NaN,NaN,NaN,NaN,NaN,58.1020018076633
150.147962417039,13-Oct-2021 23:09:54,Simulated,38.1325133333333,-74.9193633333333,5,8,25,321,-142.8,38.17251151,-74.93853488,4747.13494296539,13-Oct-2021 23:09:57,95.7993524227121,98.4707183126291,0,NaN,NaN,159.263133998451,NaN,NaN,NaN,NaN,NaN,54.3486099943273
150.02337799897,13-Oct-2021 23:10:01,Simulated,38.1325133333333,-74.9193616666667,5,8,26,321,-142.8,38.17251151,-74.93853488,4747.18665565067,13-Oct-2021 23:10:04,97.0724241859173,98.6441667566247,0,NaN,NaN,159.261484496202,NaN,NaN,NaN,NaN,NaN,52.9509538130524
149.943627247205,13-Oct-2021 23:10:09,Simulated,38.1325183333333,-74.91936,5,8,27,321,-142.8,38.17251151,-74.93853488,4746.71930666628,13-Oct-2021 23:10:12,97.7292739648142,99.3283024023795,0,NaN,NaN,159.257463960342,NaN,NaN,NaN,NaN,NaN,52.2143532823908
149.95693128696,13-Oct-2021 23:10:17,Simulated,38.1325283333333,-74.9193616666667,5,8,28,321,-142.8,38.17251151,-74.93853488,4745.62946628315,13-Oct-2021 23:10:20,97.748323623213,98.7787254583802,0,NaN,NaN,159.254370194765,NaN,NaN,NaN,NaN,NaN,52.2086076637472
149.959863620192,13-Oct-2021 23:10:25,Simulated,38.132535,-74.91936,5,8,29,321,-142.8,38.17251151,-74.93853488,4744.98914672961,13-Oct-2021 23:10:28,95.6933920895736,97.9860639740116,0,NaN,NaN,159.24955664854,NaN,NaN,NaN,NaN,NaN,54.266471530618
149.979098281493,13-Oct-2021 23:10:32,Simulated,38.1325366666667,-74.9193616666667,5,8,30,321,-142.8,38.17251151,-74.93853488,4744.76439270773,13-Oct-2021 23:10:35,98.601073512124,99.8583036775961,0,NaN,NaN,159.250415787327,NaN,NaN,NaN,NaN,NaN,51.3780247693686
163.764297273689,13-Oct-2021 23:13:59,Simulated,38.1325183333333,-74.9193566666667,5,8,31,321,-142.8,38.17251151,-74.93853488,4746.82276300116,13-Oct-2021 23:14:02,96.9307005041823,99.3145931632272,0,NaN,NaN,159.254164826661,NaN,NaN,NaN,NaN,NaN,66.8335967695068
163.735024602133,13-Oct-2021 23:14:07,Simulated,38.13252,-74.9193566666667,5,8,32,321,-142.8,38.17251151,-74.93853488,4746.6497467086,13-Oct-2021 23:14:10,97.6332613060298,99.3166954662171,0,NaN,NaN,159.253374251934,NaN,NaN,NaN,NaN,NaN,66.101763296103
163.742283763039,13-Oct-2021 23:14:15,Simulated,38.1325166666667,-74.9193683333333,5,8,33,321,-142.8,38.17251151,-74.93853488,4746.633765031,13-Oct-2021 23:14:18,96.9034178480423,98.4908812611329,0,NaN,NaN,159.266502580078,NaN,NaN,NaN,NaN,NaN,66.8388659149966
163.810517537302,13-Oct-2021 23:14:23,Simulated,38.13251,-74.91938,5,8,34,321,-142.8,38.17251151,-74.93853488,4746.96412585077,13-Oct-2021 23:14:26,96.514899226658,98.8790737920403,0,NaN,NaN,159.281210185681,NaN,NaN,NaN,NaN,NaN,67.2956183106441
163.776888121749,13-Oct-2021 23:14:30,Simulated,38.1325083333333,-74.919375,5,8,35,321,-142.8,38.17251151,-74.93853488,4747.29218885519,13-Oct-2021 23:14:33,97.2337404137375,98.434958386089,0,NaN,NaN,159.277050681004,NaN,NaN,NaN,NaN,NaN,66.5431477080113
163.759813759191,13-Oct-2021 23:14:38,Simulated,38.132515,-74.91937,5,8,36,321,-142.8,38.17251151,-74.93853488,4746.75509747747,13-Oct-2021 23:14:41,96.650581777197,98.6905342907468,0,NaN,NaN,159.268942376621,NaN,NaN,NaN,NaN,NaN,67.1092319819939
164.593418454587,13-Oct-2021 23:14:46,Simulated,38.1325166666667,-74.91937,5,8,37,321,-142.8,38.17251151,-74.93853488,4746.58206430858,13-Oct-2021 23:14:49,97.0643212820555,99.7430484590581,0,NaN,NaN,159.268152329008,NaN,NaN,NaN,NaN,NaN,67.5290971725318
164.638448248486,13-Oct-2021 23:14:54,Simulated,38.13251,-74.91937,5,8,38,321,-142.8,38.17251151,-74.93853488,4747.27420239905,13-Oct-2021 23:14:57,98.9057718168806,102.986927987616,1,0.952016770839691,298.535612602486,159.271312173905,146,NaN,-1.07275593280792,155.735612602486,-3.53569957141892,65.732676431605
164.65508874702,13-Oct-2021 23:15:01,Simulated,38.13251,-74.9193683333333,5,8,39,321,-142.8,38.17251151,-74.93853488,4747.32589558845,13-Oct-2021 23:15:04,98.7911623038679,102.110690212579,1,0.955696403980255,299.90682088969,159.26966263094,147,NaN,-1.04882383346558,157.10682088969,-2.16284174124962,65.863926443152
164.693283191961,13-Oct-2021 23:15:09,Simulated,38.1325066666667,-74.919375,5,8,40,321,-142.8,38.17251151,-74.93853488,4747.46523218345,13-Oct-2021 23:15:12,97.6271930689926,98.6436323993964,0,NaN,NaN,159.277840286223,NaN,NaN,NaN,NaN,NaN,67.0660901229681
164.638557951517,13-Oct-2021 23:15:17,Simulated,38.13251,-74.9193733333333,5,8,41,321,-142.8,38.17251151,-74.93853488,4747.17082781722,13-Oct-2021 23:15:20,97.4206421562752,99.258163825124,0,NaN,NaN,159.274611367567,NaN,NaN,NaN,NaN,NaN,67.2179157952418
164.638088670063,13-Oct-2021 23:15:25,Simulated,38.1325216666667,-74.919375,5,8,42,321,-142.8,38.17251151,-74.93853488,4745.9078746954,13-Oct-2021 23:15:28,99.1461469582004,103.131091059363,1,0.955263495445251,303.246209657937,159.270731766371,149,NaN,-0.990540504455566,160.446209657937,1.175477891566,65.4919417118623
160.222465577259,13-Oct-2021 23:15:32,Simulated,38.1325216666667,-74.91938,5,8,43,321,-142.8,38.17251151,-74.93853488,4745.7528145776,13-Oct-2021 23:15:35,97.4445610275112,99.0962085782798,0,NaN,NaN,159.275682015626,NaN,NaN,NaN,NaN,NaN,62.7779045497478
160.198266675288,13-Oct-2021 23:15:40,Simulated,38.132525,-74.9193866666667,5,8,44,321,-142.8,38.17251151,-74.93853488,4745.20002694536,13-Oct-2021 23:15:43,98.103938801582,98.7624810775475,0,NaN,NaN,159.280703267751,NaN,NaN,NaN,NaN,NaN,62.0943278737061
160.231017404937,13-Oct-2021 23:15:48,Simulated,38.1325233333333,-74.91939,5,8,45,321,-142.8,38.17251151,-74.93853488,4745.26974840372,13-Oct-2021 23:15:51,97.5685201020994,98.7139981905742,0,NaN,NaN,159.284793824448,NaN,NaN,NaN,NaN,NaN,62.6624973028376
160.153557178941,13-Oct-2021 23:15:55,Simulated,38.1325233333333,-74.9194,5,8,46,321,-142.8,38.17251151,-74.93853488,4744.95986474338,13-Oct-2021 23:15:58,98.7701117067165,99.9013433410189,0,NaN,NaN,159.294696895448,NaN,NaN,NaN,NaN,NaN,61.3834454722242
160.214727177409,13-Oct-2021 23:16:03,Simulated,38.1325283333333,-74.9194033333333,5,8,47,321,-142.8,38.17251151,-74.93853488,4744.33740542688,13-Oct-2021 23:16:06,98.0932115525046,99.5001065543952,0,NaN,NaN,159.295630119446,NaN,NaN,NaN,NaN,NaN,62.1215156249042
160.208139011404,13-Oct-2021 23:16:11,Simulated,38.132535,-74.9193933333333,5,8,48,321,-142.8,38.17251151,-74.93853488,4743.95507188242,13-Oct-2021 23:16:14,98.6154407845874,99.6027427840766,0,NaN,NaN,159.28256619533,NaN,NaN,NaN,NaN,NaN,61.5926982268164
155.636548581677,13-Oct-2021 23:16:19,Simulated,38.1325333333333,-74.9193833333333,5,8,49,321,-142.8,38.17251151,-74.93853488,4744.43816739082,13-Oct-2021 23:16:22,98.5873558311071,100.217024884159,0,NaN,NaN,159.273452090274,NaN,NaN,NaN,NaN,NaN,57.04919275057
155.529894185914,13-Oct-2021 23:16:26,Simulated,38.13253,-74.919385,5,8,50,321,-142.8,38.17251151,-74.93853488,4744.73256633558,13-Oct-2021 23:16:29,97.9406547603315,99.2088151331188,0,NaN,NaN,159.276682940368,NaN,NaN,NaN,NaN,NaN,57.589239425582
155.488262978188,13-Oct-2021 23:16:34,Simulated,38.1325283333333,-74.9193866666667,5,8,51,321,-142.8,38.17251151,-74.93853488,4744.85393466994,13-Oct-2021 23:16:37,97.9996039278036,100.202393537068,0,NaN,NaN,159.279123454101,NaN,NaN,NaN,NaN,NaN,57.4886590503842
155.452065753848,13-Oct-2021 23:16:42,Simulated,38.1325283333333,-74.9193816666667,5,8,52,321,-142.8,38.17251151,-74.93853488,4745.00897017824,13-Oct-2021 23:16:45,98.6950121657779,99.31473709979,0,NaN,NaN,159.274172155205,NaN,NaN,NaN,NaN,NaN,56.7570535880703
155.6103942223,13-Oct-2021 23:16:50,Simulated,38.1325333333333,-74.919375,5,8,53,321,-142.8,38.17251151,-74.93853488,4744.69664718289,13-Oct-2021 23:16:53,97.9227260964536,99.5434116379832,0,NaN,NaN,159.265199691452,NaN,NaN,NaN,NaN,NaN,57.687668125846
155.523691621764,13-Oct-2021 23:16:57,Simulated,38.1325333333333,-74.9193766666667,5,8,54,321,-142.8,38.17251151,-74.93853488,4744.64494335684,13-Oct-2021 23:17:00,97.8593659858418,99.5741985944589,0,NaN,NaN,159.266850099264,NaN,NaN,NaN,NaN,NaN,57.6643256359223
150.050308943769,13-Oct-2021 23:17:05,Simulated,38.132535,-74.9193766666667,5,8,55,321,-142.8,38.17251151,-74.93853488,4744.47191258198,13-Oct-2021 23:17:08,98.1441421097825,99.1079533283271,0,NaN,NaN,159.266059623808,NaN,NaN,NaN,NaN,NaN,51.9061668339869
149.958587488142,13-Oct-2021 23:17:13,Simulated,38.1325416666667,-74.9193683333333,5,8,56,321,-142.8,38.17251151,-74.93853488,4744.03840411516,13-Oct-2021 23:17:16,96.9270706529865,98.1980690956474,0,NaN,NaN,159.25464417736,NaN,NaN,NaN,NaN,NaN,53.0315168351553
150.022803199157,13-Oct-2021 23:17:21,Simulated,38.1325466666667,-74.9193666666667,5,8,57,321,-142.8,38.17251151,-74.93853488,4743.57109491276,13-Oct-2021 23:17:24,97.2935089713226,98.3731588710758,0,NaN,NaN,159.250620299401,NaN,NaN,NaN,NaN,NaN,52.7292942278343
150.026273066599,13-Oct-2021 23:17:28,Simulated,38.132545,-74.91937,5,8,58,321,-142.8,38.17251151,-74.93853488,4743.64063859518,13-Oct-2021 23:17:31,97.6445124194161,98.4040536692267,0,NaN,NaN,159.254712701334,NaN,NaN,NaN,NaN,NaN,52.3817606471826
150.006814665379,13-Oct-2021 23:17:36,Simulated,38.13254,-74.9193766666667,5,8,59,321,-142.8,38.17251151,-74.93853488,4743.95282567752,13-Oct-2021 23:17:39,97.7139672962549,99.3429975936667,0,NaN,NaN,159.263687851464,NaN,NaN,NaN,NaN,NaN,52.2928473691242
150.036496429775,13-Oct-2021 23:17:44,Simulated,38.1325366666667,-74.919375,5,8,60,321,-142.8,38.17251151,-74.93853488,4744.35059030596,13-Oct-2021 23:17:47,97.7435651430049,99.3023731909781,0,NaN,NaN,159.263618579806,NaN,NaN,NaN,NaN,NaN,52.2929312867701
163.738200182034,13-Oct-2021 23:54:20,Simulated,38.1522783333333,-74.9322033333333,6,8,1,321,-142.8,38.17251151,-74.93853488,2313.40598694737,13-Oct-2021 23:54:21,97.4651685786472,105.410814209902,1,0.977472007274628,309.926189307722,166.119940059368,152,NaN,-0.873952865600586,167.126189307722,1.00624924835449,66.2730316033864
163.722780117803,13-Oct-2021 23:54:27,Simulated,38.1522783333333,-74.9322,6,8,2,321,-142.8,38.17251151,-74.93853488,2313.47607330553,13-Oct-2021 23:54:28,96.3642911845246,104.709993949784,1,0.956873774528503,309.679817554171,166.112915355386,153,NaN,-0.878252863883972,166.879817554171,0.766902198784948,67.3584889332786
163.773104694584,13-Oct-2021 23:54:35,Simulated,38.1522783333333,-74.9322,6,8,3,321,-142.8,38.17251151,-74.93853488,2313.47607330553,13-Oct-2021 23:54:36,97.3312966494874,104.868248367738,1,0.968015551567078,308.895517177062,166.112915355386,154,NaN,-0.891941487789154,166.095517177062,-0.017398178323873,66.4418080450962
163.717174024393,13-Oct-2021 23:54:43,Simulated,38.1522766666667,-74.9321966666667,6,8,4,321,-142.8,38.17251151,-74.93853488,2313.72578397166,13-Oct-2021 23:54:44,96.7233291101669,104.348376312674,1,0.948661983013153,310.634370641626,166.106990850385,155,NaN,-0.861592769622803,167.834370641626,1.72737979124045,66.9938449142256
163.767525888164,13-Oct-2021 23:54:51,Simulated,38.15228,-74.9321966666667,6,8,5,321,-142.8,38.17251151,-74.93853488,2313.36660573448,13-Oct-2021 23:54:52,96.6562544833997,105.690372877727,1,0.979977250099182,309.339657058031,166.104791132975,156,NaN,-0.884189784526825,166.539657058031,0.434865925056073,67.1112714047642
163.745257282576,13-Oct-2021 23:54:58,Simulated,38.1522783333333,-74.9321933333333,6,8,6,321,-142.8,38.17251151,-74.93853488,2313.61635030648,13-Oct-2021 23:54:59,96.627760349614,104.86316177032,1,0.961089789867401,308.542515925283,166.098867224657,157,NaN,-0.898102521896362,165.742515925283,-0.356351299374637,67.1174969329623
164.614544817328,13-Oct-2021 23:55:06,Simulated,38.15228,-74.932205,6,8,7,321,-142.8,38.17251151,-74.93853488,2313.19135451447,13-Oct-2021 23:55:07,96.3227066277981,107.779714040094,1,0.994260191917419,308.115284177604,166.122353906482,158,NaN,-0.905559122562408,165.315284177604,-0.807069728878133,68.2918381895297
164.607907085183,13-Oct-2021 23:55:14,Simulated,38.15228,-74.9322083333333,6,8,8,321,-142.8,38.17251151,-74.93853488,2313.12131487166,13-Oct-2021 23:55:15,96.4606714890908,108.181126254705,1,0.990906119346619,310.104378697884,166.129379760692,159,NaN,-0.87084287405014,167.304378697884,1.17499893719264,68.1472355960923
164.566363410899,13-Oct-2021 23:55:22,Simulated,38.152285,-74.9322033333333,6,8,9,321,-142.8,38.17251151,-74.93853488,2312.68759375834,13-Oct-2021 23:55:23,97.1021897811396,108.210066758244,1,0.989241063594818,309.361131172782,166.115543353937,160,NaN,-0.883814990520477,166.561131172782,0.44558781884524,67.4641736297598
164.607535484115,13-Oct-2021 23:55:29,Simulated,38.1522833333333,-74.932205,6,8,10,321,-142.8,38.17251151,-74.93853488,2312.8321524802,13-Oct-2021 23:55:30,96.8347906239215,105.974923509204,1,0.989907622337341,309.112385928494,166.1201560659,161,NaN,-0.888156414031982,166.312385928494,0.192229862593877,67.7727448601936
164.573869105131,13-Oct-2021 23:55:37,Simulated,38.15228,-74.93221,6,8,11,321,-142.8,38.17251151,-74.93853488,2313.08630809095,13-Oct-2021 23:55:38,96.7022458359224,105.253999341816,1,0.981902360916138,310.221536932717,166.132892847193,162,NaN,-0.868798077106476,167.421536932717,1.2886440855242,67.8716232692089
164.611761324261,13-Oct-2021 23:55:45,Simulated,38.1522766666667,-74.9322116666667,6,8,12,321,-142.8,38.17251151,-74.93853488,2313.41053717851,13-Oct-2021 23:55:46,96.9375100536464,106.317977045053,1,0.992117464542389,308.526468395828,166.138601149899,163,NaN,-0.898382604122162,165.726468395828,-0.412132754070939,67.6742512706142
160.158434506389,13-Oct-2021 23:55:52,Simulated,38.1522766666667,-74.932215,6,8,13,321,-142.8,38.17251151,-74.93853488,2313.34057794952,13-Oct-2021 23:55:53,97.2978101506785,103.905499860071,1,0.9996058344841,309.76055722035,166.14562683002,164,NaN,-0.876843690872192,166.96055722035,0.814930390329152,62.8606243557103
160.14780926033,13-Oct-2021 23:56:00,Simulated,38.15228,-74.9322116666667,6,8,14,321,-142.8,38.17251151,-74.93853488,2313.05131000348,13-Oct-2021 23:56:01,97.0608427676316,104.690655969909,1,0.999688506126404,309.580236811167,166.136406040114,165,NaN,-0.879990875720978,166.780236811167,0.643830771052876,63.0869664926981
160.158530529123,13-Oct-2021 23:56:08,Simulated,38.1522816666667,-74.9322116666667,6,8,15,321,-142.8,38.17251151,-74.93853488,2312.87169768871,13-Oct-2021 23:56:09,97.0668857519837,105.405726300197,1,0.999731481075287,310.832053391679,166.135308229515,166,NaN,-0.858142554759979,168.032053391679,1.896745162164,63.0916447771393
160.103646553751,13-Oct-2021 23:56:16,Simulated,38.1522816666667,-74.9322066666667,6,8,16,321,-142.8,38.17251151,-74.93853488,2312.97672618476,13-Oct-2021 23:56:17,95.6373945904671,104.090491442094,1,0.998947441577911,309.493442182289,166.124768201502,167,NaN,-0.881505727767944,166.693442182289,0.568673980787025,64.4662519632834
160.123803160258,13-Oct-2021 23:56:23,Simulated,38.1522783333333,-74.93221,6,8,17,321,-142.8,38.17251151,-74.93853488,2313.26591853709,13-Oct-2021 23:56:24,96.5925928365555,103.879223090465,1,0.999320507049561,307.97093837478,166.133990743398,168,NaN,-0.90807843208313,165.170938374779,-0.963052368618605,63.5312103237027
160.122475371572,13-Oct-2021 23:56:31,Simulated,38.1522766666667,-74.93221,6,8,18,321,-142.8,38.17251151,-74.93853488,2313.44552983349,13-Oct-2021 23:56:32,96.1009489817968,104.804416527102,1,0.999121963977814,306.982029435799,166.135088469133,169,NaN,-0.92533814907074,164.182029435799,-1.95305903333343,64.0215263897754
155.526639682757,13-Oct-2021 23:56:39,Simulated,38.1522783333333,-74.9322016666667,6,8,19,321,-142.8,38.17251151,-74.93853488,2313.44102578075,13-Oct-2021 23:56:40,96.7650452380315,104.319174662996,1,0.998711466789246,306.665422847012,166.11642765418,170,NaN,-0.930863976478577,163.865422847012,-2.25100480716796,58.7615944447254
155.434362867626,13-Oct-2021 23:56:47,Simulated,38.152275,-74.9322066666667,6,8,20,321,-142.8,38.17251151,-74.93853488,2313.69514793097,13-Oct-2021 23:56:48,95.9417415292371,104.622964375676,1,0.997534871101379,309.072921095469,166.129161493776,171,NaN,-0.888845205307007,166.272921095469,0.143759601693318,59.4926213383889
155.377742286962,13-Oct-2021 23:56:54,Simulated,38.15227,-74.9322133333333,6,8,21,321,-142.8,38.17251151,-74.93853488,2314.09402860746,13-Oct-2021 23:56:55,96.6114761022256,103.003241551061,1,0.99876594543457,306.897376071226,166.146501087964,172,NaN,-0.926815629005432,164.097376071226,-2.0491250167378,58.7662661847367
155.548260064183,13-Oct-2021 23:57:02,Simulated,38.1522733333333,-74.932215,6,8,22,321,-142.8,38.17251151,-74.93853488,2313.69981937757,13-Oct-2021 23:57:03,96.8990264128866,102.892501456012,1,0.996973752975464,308.193865504005,166.147820234018,173,NaN,-0.904187619686127,165.393865504005,-0.753954730012993,58.6492336512964
155.598336038609,13-Oct-2021 23:57:10,Simulated,38.1522783333333,-74.9322133333333,6,8,23,321,-142.8,38.17251151,-74.93853488,2313.19593648846,13-Oct-2021 23:57:11,96.1619802422518,102.387485242545,1,0.997170746326447,309.414573987943,166.141016723312,174,NaN,-0.882882237434387,166.614573987943,0.47355726463087,59.4363557963571
155.434062731262,13-Oct-2021 23:57:18,Simulated,38.1522783333333,-74.9322183333333,6,8,24,321,-142.8,38.17251151,-74.93853488,2313.09102862304,13-Oct-2021 23:57:19,96.6756558911692,103.863596045123,1,0.999483585357666,308.352233685195,166.151556489832,175,NaN,-0.901423573493958,165.552233685195,-0.599322804636472,58.7584068400929
150.436822905152,13-Oct-2021 23:57:26,Simulated,38.1522816666667,-74.9322166666667,6,8,25,321,-142.8,38.17251151,-74.93853488,2312.76674744613,13-Oct-2021 23:57:27,98.3883448514907,102.256784527649,0,NaN,NaN,166.145849214331,NaN,NaN,NaN,NaN,NaN,52.0484780536611
150.234790166792,13-Oct-2021 23:57:33,Simulated,38.152285,-74.9322166666667,6,8,26,321,-142.8,38.17251151,-74.93853488,2312.40750906706,13-Oct-2021 23:57:34,99.3507663683627,100.875558823963,0,NaN,NaN,166.143654618915,NaN,NaN,NaN,NaN,NaN,50.8840237984298
149.866875073367,13-Oct-2021 23:57:41,Simulated,38.15229,-74.9322066666667,6,8,27,321,-142.8,38.17251151,-74.93853488,2312.07871813842,13-Oct-2021 23:57:42,94.8545555767596,98.8818985949191,0,NaN,NaN,166.119272746833,NaN,NaN,NaN,NaN,NaN,55.0123194966071
149.764793479427,13-Oct-2021 23:57:49,Simulated,38.1522983333333,-74.9322066666667,6,8,28,321,-142.8,38.17251151,-74.93853488,2311.18073137636,13-Oct-2021 23:57:50,95.6655465473085,96.5910462084602,0,NaN,NaN,166.113773021689,NaN,NaN,NaN,NaN,NaN,54.0992469321186
